DateTime,사용자,세션,신규방문자,페이지뷰
2019-09-22 23:00:00,8,6,0,120
2019-09-23 00:00:00,10,11,1,139
2019-09-23 01:00:00,2,1,0,34
2019-09-23 02:00:00,1,1,1,2
2019-09-23 03:00:00,3,3,1,6
2019-09-23 04:00:00,2,2,2,4
2019-09-23 05:00:00,1,1,1,2
2019-09-23 06:00:00,3,3,1,22
2019-09-23 07:00:00,3,3,0,22
2019-09-23 08:00:00,6,5,0,94
2019-09-23 09:00:00,11,13,2,216
2019-09-23 10:00:00,17,18,5,162
2019-09-23 11:00:00,15,17,4,268
2019-09-23 12:00:00,29,32,9,422
2019-09-23 13:00:00,28,24,6,350
2019-09-23 14:00:00,16,17,4,208
2019-09-23 15:00:00,30,30,14,348
2019-09-23 16:00:00,21,23,4,370
2019-09-23 17:00:00,18,20,7,258
2019-09-23 18:00:00,12,12,4,98
2019-09-23 19:00:00,11,12,1,154
2019-09-23 20:00:00,8,9,2,78
2019-09-23 21:00:00,19,18,3,244
2019-09-23 22:00:00,16,16,1,202
2019-09-23 23:00:00,17,16,4,200
2019-09-24 00:00:00,13,15,4,120
2019-09-24 01:00:00,6,5,1,88
2019-09-24 02:00:00,2,1,0,64
2019-09-24 03:00:00,0,0,0,0
2019-09-24 04:00:00,1,1,1,2
2019-09-24 05:00:00,1,1,0,2
2019-09-24 06:00:00,1,1,1,2
2019-09-24 07:00:00,5,5,1,32
2019-09-24 08:00:00,6,6,1,38
2019-09-24 09:00:00,20,23,11,188
2019-09-24 10:00:00,10,13,3,198
2019-09-24 11:00:00,19,21,8,262
2019-09-24 12:00:00,19,18,2,338
2019-09-24 13:00:00,16,16,4,228
2019-09-24 14:00:00,35,37,15,723
2019-09-24 15:00:00,29,32,13,778
2019-09-24 16:00:00,41,44,20,474
2019-09-24 17:00:00,163,173,102,1892
2019-09-24 18:00:00,75,78,38,918
2019-09-24 19:00:00,52,57,28,538
2019-09-24 20:00:00,45,50,21,500
2019-09-24 21:00:00,48,54,25,356
2019-09-24 22:00:00,36,42,17,486
2019-09-24 23:00:00,43,57,27,923
2019-09-25 00:00:00,32,37,13,478
2019-09-25 01:00:00,18,22,10,268
2019-09-25 02:00:00,6,5,2,36
2019-09-25 03:00:00,5,5,3,52
2019-09-25 04:00:00,4,4,1,10
2019-09-25 05:00:00,6,6,3,22
2019-09-25 06:00:00,12,13,7,150
2019-09-25 07:00:00,12,12,6,90
2019-09-25 08:00:00,36,42,20,302
2019-09-25 09:00:00,49,63,28,765
2019-09-25 10:00:00,31,39,16,374
2019-09-25 11:00:00,57,71,37,828
2019-09-25 12:00:00,56,57,22,738
2019-09-25 13:00:00,57,73,23,994
2019-09-25 14:00:00,56,59,19,902
2019-09-25 15:00:00,53,59,19,1165
2019-09-25 16:00:00,102,122,53,1417
2019-09-25 17:00:00,99,113,60,1520
2019-09-25 18:00:00,61,76,36,690
2019-09-25 19:00:00,41,50,11,520
2019-09-25 20:00:00,37,42,19,598
2019-09-25 21:00:00,40,46,13,366
2019-09-25 22:00:00,34,40,16,416
2019-09-25 23:00:00,24,29,12,450
2019-09-26 00:00:00,16,21,6,188
2019-09-26 01:00:00,16,18,8,182
2019-09-26 02:00:00,5,4,2,40
2019-09-26 03:00:00,4,6,3,58
2019-09-26 04:00:00,1,1,0,10
2019-09-26 05:00:00,1,1,0,4
2019-09-26 06:00:00,4,4,1,20
2019-09-26 07:00:00,5,6,0,82
2019-09-26 08:00:00,17,19,7,186
2019-09-26 09:00:00,40,49,17,572
2019-09-26 10:00:00,49,57,20,616
2019-09-26 11:00:00,44,56,23,715
2019-09-26 12:00:00,22,27,11,351
2019-09-26 13:00:00,48,62,15,910
2019-09-26 14:00:00,37,36,11,652
2019-09-26 15:00:00,52,58,29,727
2019-09-26 16:00:00,31,37,13,424
2019-09-26 17:00:00,38,46,16,639
2019-09-26 18:00:00,35,36,17,418
2019-09-26 19:00:00,23,28,11,420
2019-09-26 20:00:00,15,14,5,358
2019-09-26 21:00:00,12,11,4,208
2019-09-26 22:00:00,19,21,8,366
2019-09-26 23:00:00,23,21,9,550
2019-09-27 00:00:00,17,19,10,98
2019-09-27 01:00:00,9,9,2,162
2019-09-27 02:00:00,9,10,2,56
2019-09-27 03:00:00,1,1,0,2
2019-09-27 04:00:00,1,2,1,10
2019-09-27 05:00:00,2,2,1,4
2019-09-27 06:00:00,3,3,1,12
2019-09-27 07:00:00,12,12,6,156
2019-09-27 08:00:00,16,14,4,202
2019-09-27 09:00:00,14,18,5,114
2019-09-27 10:00:00,34,40,10,540
2019-09-27 11:00:00,39,42,16,702
2019-09-27 12:00:00,21,20,7,221
2019-09-27 13:00:00,35,45,8,528
2019-09-27 14:00:00,50,54,26,632
2019-09-27 15:00:00,44,47,17,488
2019-09-27 16:00:00,30,35,6,597
2019-09-27 17:00:00,32,33,12,720
2019-09-27 18:00:00,35,31,13,392
2019-09-27 19:00:00,41,39,18,422
2019-09-27 20:00:00,20,21,7,210
2019-09-27 21:00:00,21,21,6,278
2019-09-27 22:00:00,28,29,9,318
2019-09-27 23:00:00,16,15,3,370
2019-09-28 00:00:00,9,11,2,130
2019-09-28 01:00:00,9,11,2,44
2019-09-28 02:00:00,6,8,1,90
2019-09-28 03:00:00,5,4,2,38
2019-09-28 04:00:00,2,2,1,22
2019-09-28 05:00:00,1,1,1,2
2019-09-28 06:00:00,2,2,1,4
2019-09-28 07:00:00,7,7,2,64
2019-09-28 08:00:00,9,9,3,142
2019-09-28 09:00:00,14,15,7,94
2019-09-28 10:00:00,21,27,9,272
2019-09-28 11:00:00,15,16,5,150
2019-09-28 12:00:00,12,18,6,112
2019-09-28 13:00:00,20,24,8,210
2019-09-28 14:00:00,22,32,5,376
2019-09-28 15:00:00,25,24,4,314
2019-09-28 16:00:00,20,23,7,188
2019-09-28 17:00:00,15,16,6,94
2019-09-28 18:00:00,12,14,6,192
2019-09-28 19:00:00,7,8,3,28
2019-09-28 20:00:00,9,12,2,112
2019-09-28 21:00:00,16,17,4,144
2019-09-28 22:00:00,12,12,6,130
2019-09-28 23:00:00,8,8,1,34
2019-09-29 00:00:00,13,14,4,110
2019-09-29 01:00:00,12,14,7,154
2019-09-29 02:00:00,9,10,6,356
2019-09-29 03:00:00,1,1,0,2
2019-09-29 04:00:00,2,2,1,18
2019-09-29 05:00:00,0,0,0,0
2019-09-29 06:00:00,4,4,2,20
2019-09-29 07:00:00,4,5,0,30
2019-09-29 08:00:00,5,5,3,20
2019-09-29 09:00:00,8,8,4,40
2019-09-29 10:00:00,15,20,8,232
2019-09-29 11:00:00,9,10,5,50
2019-09-29 12:00:00,10,11,4,104
2019-09-29 13:00:00,10,11,2,116
2019-09-29 14:00:00,16,19,6,250
2019-09-29 15:00:00,19,22,3,400
2019-09-29 16:00:00,21,22,5,212
2019-09-29 17:00:00,17,17,3,228
2019-09-29 18:00:00,10,10,2,52
2019-09-29 19:00:00,15,17,7,312
2019-09-29 20:00:00,20,24,14,202
2019-09-29 21:00:00,38,40,20,365
2019-09-29 22:00:00,21,29,8,734
2019-09-29 23:00:00,27,25,15,242
2019-09-30 00:00:00,27,34,15,252
2019-09-30 01:00:00,13,13,4,204
2019-09-30 02:00:00,7,7,4,18
2019-09-30 03:00:00,1,1,0,2
2019-09-30 04:00:00,1,1,0,2
2019-09-30 05:00:00,5,6,4,34
2019-09-30 06:00:00,1,1,0,2
2019-09-30 07:00:00,2,3,1,24
2019-09-30 08:00:00,12,13,5,108
2019-09-30 09:00:00,40,49,21,646
2019-09-30 10:00:00,28,32,12,316
2019-09-30 11:00:00,86,103,41,1132
2019-09-30 12:00:00,57,71,26,536
2019-09-30 13:00:00,63,76,31,594
2019-09-30 14:00:00,66,81,26,1296
2019-09-30 15:00:00,60,73,20,776
2019-09-30 16:00:00,75,97,38,1054
2019-09-30 17:00:00,47,56,20,732
2019-09-30 18:00:00,34,44,18,772
2019-09-30 19:00:00,37,46,13,591
2019-09-30 20:00:00,27,32,11,248
2019-09-30 21:00:00,35,41,17,502
2019-09-30 22:00:00,38,36,15,470
2019-09-30 23:00:00,24,23,8,254
2019-10-01 00:00:00,34,46,13,593
2019-10-01 01:00:00,9,8,5,88
2019-10-01 02:00:00,9,8,6,73
2019-10-01 03:00:00,4,5,2,104
2019-10-01 04:00:00,3,3,2,24
2019-10-01 05:00:00,1,1,1,24
2019-10-01 06:00:00,4,7,2,84
2019-10-01 07:00:00,12,12,6,148
2019-10-01 08:00:00,25,28,9,244
2019-10-01 09:00:00,116,146,58,1125
2019-10-01 10:00:00,82,94,36,946
2019-10-01 11:00:00,65,80,26,885
2019-10-01 12:00:00,53,58,25,554
2019-10-01 13:00:00,64,80,24,691
2019-10-01 14:00:00,63,78,18,983
2019-10-01 15:00:00,59,69,15,1006
2019-10-01 16:00:00,40,37,7,564
2019-10-01 17:00:00,78,89,32,1146
2019-10-01 18:00:00,47,56,13,1030
2019-10-01 19:00:00,40,37,10,544
2019-10-01 20:00:00,52,71,18,666
2019-10-01 21:00:00,33,41,9,480
2019-10-01 22:00:00,32,39,10,406
2019-10-01 23:00:00,38,42,13,593
2019-10-02 00:00:00,23,28,9,222
2019-10-02 01:00:00,14,18,6,272
2019-10-02 02:00:00,13,13,3,158
2019-10-02 03:00:00,2,1,0,6
2019-10-02 04:00:00,2,2,1,8
2019-10-02 05:00:00,3,4,1,16
2019-10-02 06:00:00,3,3,3,20
2019-10-02 07:00:00,3,3,0,54
2019-10-02 08:00:00,25,29,5,260
2019-10-02 09:00:00,36,41,11,570
2019-10-02 10:00:00,34,37,9,406
2019-10-02 11:00:00,51,52,22,1018
2019-10-02 12:00:00,28,34,8,446
2019-10-02 13:00:00,50,61,15,872
2019-10-02 14:00:00,49,55,13,732
2019-10-02 15:00:00,67,72,20,994
2019-10-02 16:00:00,62,68,16,1728
2019-10-02 17:00:00,69,78,23,1203
2019-10-02 18:00:00,40,38,14,522
2019-10-02 19:00:00,35,37,10,448
2019-10-02 20:00:00,28,27,7,272
2019-10-02 21:00:00,26,29,8,438
2019-10-02 22:00:00,38,45,13,528
2019-10-02 23:00:00,21,17,0,284
2019-10-03 00:00:00,16,20,3,204
2019-10-03 01:00:00,12,12,3,152
2019-10-03 02:00:00,7,8,0,168
2019-10-03 03:00:00,5,4,0,80
2019-10-03 04:00:00,0,0,0,0
2019-10-03 05:00:00,0,0,0,0
2019-10-03 06:00:00,3,3,1,44
2019-10-03 07:00:00,5,5,2,36
2019-10-03 08:00:00,6,11,3,120
2019-10-03 09:00:00,5,5,1,42
2019-10-03 10:00:00,14,17,3,164
2019-10-03 11:00:00,19,21,5,264
2019-10-03 12:00:00,18,16,3,252
2019-10-03 13:00:00,23,27,6,200
2019-10-03 14:00:00,29,34,1,550
2019-10-03 15:00:00,19,21,5,222
2019-10-03 16:00:00,27,33,11,356
2019-10-03 17:00:00,31,35,8,445
2019-10-03 18:00:00,46,46,21,380
2019-10-03 19:00:00,35,41,15,386
2019-10-03 20:00:00,37,44,13,650
2019-10-03 21:00:00,22,25,5,314
2019-10-03 22:00:00,35,39,12,580
2019-10-03 23:00:00,38,40,16,526
2019-10-04 00:00:00,29,34,4,498
2019-10-04 01:00:00,13,10,2,102
2019-10-04 02:00:00,12,11,4,126
2019-10-04 03:00:00,6,6,2,148
2019-10-04 04:00:00,5,5,3,16
2019-10-04 05:00:00,3,3,1,14
2019-10-04 06:00:00,7,6,3,56
2019-10-04 07:00:00,7,9,2,100
2019-10-04 08:00:00,21,24,6,192
2019-10-04 09:00:00,24,23,6,198
2019-10-04 10:00:00,34,42,11,568
2019-10-04 11:00:00,39,43,8,628
2019-10-04 12:00:00,26,30,7,636
2019-10-04 13:00:00,32,35,5,476
2019-10-04 14:00:00,47,54,17,801
2019-10-04 15:00:00,56,56,10,791
2019-10-04 16:00:00,44,45,17,450
2019-10-04 17:00:00,16,16,3,188
2019-10-04 18:00:00,44,46,12,1004
2019-10-04 19:00:00,67,75,35,972
2019-10-04 20:00:00,68,71,37,1381
2019-10-04 21:00:00,51,51,29,616
2019-10-04 22:00:00,36,34,18,649
2019-10-04 23:00:00,33,34,12,542
2019-10-05 00:00:00,38,41,16,506
2019-10-05 01:00:00,22,24,8,484
2019-10-05 02:00:00,10,10,6,56
2019-10-05 03:00:00,6,6,3,34
2019-10-05 04:00:00,1,1,1,2
2019-10-05 05:00:00,4,5,4,20
2019-10-05 06:00:00,5,5,3,26
2019-10-05 07:00:00,5,5,4,26
2019-10-05 08:00:00,10,11,4,118
2019-10-05 09:00:00,27,27,18,242
2019-10-05 10:00:00,31,33,14,318
2019-10-05 11:00:00,46,53,24,648
2019-10-05 12:00:00,36,37,11,340
2019-10-05 13:00:00,39,43,20,500
2019-10-05 14:00:00,33,35,12,558
2019-10-05 15:00:00,41,43,19,446
2019-10-05 16:00:00,41,43,12,570
2019-10-05 17:00:00,24,29,7,390
2019-10-05 18:00:00,40,42,23,352
2019-10-05 19:00:00,20,23,9,396
2019-10-05 20:00:00,43,52,19,746
2019-10-05 21:00:00,26,27,7,262
2019-10-05 22:00:00,47,48,22,604
2019-10-05 23:00:00,27,27,7,498
2019-10-06 00:00:00,23,26,5,496
2019-10-06 01:00:00,19,20,5,140
2019-10-06 02:00:00,13,15,5,148
2019-10-06 03:00:00,8,10,2,210
2019-10-06 04:00:00,4,5,0,42
2019-10-06 05:00:00,4,4,1,28
2019-10-06 06:00:00,6,5,2,22
2019-10-06 07:00:00,4,4,2,14
2019-10-06 08:00:00,14,16,6,128
2019-10-06 09:00:00,16,18,10,204
2019-10-06 10:00:00,9,9,3,66
2019-10-06 11:00:00,17,21,5,218
2019-10-06 12:00:00,21,23,10,272
2019-10-06 13:00:00,38,40,18,384
2019-10-06 14:00:00,29,32,12,363
2019-10-06 15:00:00,25,27,7,376
2019-10-06 16:00:00,27,34,12,444
2019-10-06 17:00:00,36,36,8,336
2019-10-06 18:00:00,26,30,12,288
2019-10-06 19:00:00,27,31,12,322
2019-10-06 20:00:00,30,36,8,646
2019-10-06 21:00:00,37,45,14,786
2019-10-06 22:00:00,37,46,11,892
2019-10-06 23:00:00,35,38,11,592
2019-10-07 00:00:00,31,39,10,614
2019-10-07 01:00:00,21,18,8,346
2019-10-07 02:00:00,7,7,4,64
2019-10-07 03:00:00,4,5,2,116
2019-10-07 04:00:00,5,5,3,104
2019-10-07 05:00:00,2,2,1,8
2019-10-07 06:00:00,5,6,2,24
2019-10-07 07:00:00,6,6,2,46
2019-10-07 08:00:00,17,19,7,166
2019-10-07 09:00:00,39,42,12,504
2019-10-07 10:00:00,57,66,23,929
2019-10-07 11:00:00,56,65,20,957
2019-10-07 12:00:00,39,43,12,520
2019-10-07 13:00:00,63,73,25,1112
2019-10-07 14:00:00,56,51,21,710
2019-10-07 15:00:00,73,85,31,1335
2019-10-07 16:00:00,78,95,27,1889
2019-10-07 17:00:00,47,43,11,685
2019-10-07 18:00:00,47,45,13,736
2019-10-07 19:00:00,49,52,15,703
2019-10-07 20:00:00,56,61,12,857
2019-10-07 21:00:00,51,63,16,1060
2019-10-07 22:00:00,36,38,7,368
2019-10-07 23:00:00,44,47,5,620
2019-10-08 00:00:00,27,31,6,392
2019-10-08 01:00:00,14,15,5,182
2019-10-08 02:00:00,2,2,0,14
2019-10-08 03:00:00,4,4,0,32
2019-10-08 04:00:00,4,3,2,92
2019-10-08 05:00:00,2,2,2,6
2019-10-08 06:00:00,2,2,1,4
2019-10-08 07:00:00,13,14,1,170
2019-10-08 08:00:00,26,38,12,274
2019-10-08 09:00:00,46,52,14,544
2019-10-08 10:00:00,40,36,10,499
2019-10-08 11:00:00,52,57,19,834
2019-10-08 12:00:00,42,48,20,560
2019-10-08 13:00:00,54,62,16,934
2019-10-08 14:00:00,63,71,21,1348
2019-10-08 15:00:00,57,60,14,782
2019-10-08 16:00:00,63,68,13,1218
2019-10-08 17:00:00,51,61,15,900
2019-10-08 18:00:00,46,45,13,715
2019-10-08 19:00:00,29,25,4,394
2019-10-08 20:00:00,28,28,5,366
2019-10-08 21:00:00,30,41,10,990
2019-10-08 22:00:00,29,31,6,368
2019-10-08 23:00:00,41,38,9,608
2019-10-09 00:00:00,26,27,8,500
2019-10-09 01:00:00,17,19,8,248
2019-10-09 02:00:00,11,11,2,104
2019-10-09 03:00:00,5,5,1,130
2019-10-09 04:00:00,5,5,0,50
2019-10-09 05:00:00,5,4,2,72
2019-10-09 06:00:00,5,5,1,54
2019-10-09 07:00:00,7,8,1,34
2019-10-09 08:00:00,9,9,2,68
2019-10-09 09:00:00,7,7,3,88
2019-10-09 10:00:00,18,22,6,310
2019-10-09 11:00:00,16,18,4,160
2019-10-09 12:00:00,20,22,5,204
2019-10-09 13:00:00,36,42,10,524
2019-10-09 14:00:00,30,32,7,462
2019-10-09 15:00:00,20,20,4,310
2019-10-09 16:00:00,24,25,3,390
2019-10-09 17:00:00,20,21,5,328
2019-10-09 18:00:00,31,34,7,706
2019-10-09 19:00:00,28,26,5,386
2019-10-09 20:00:00,36,43,10,598
2019-10-09 21:00:00,28,32,5,334
2019-10-09 22:00:00,26,27,5,456
2019-10-09 23:00:00,27,33,5,408
2019-10-10 00:00:00,16,20,1,329
2019-10-10 01:00:00,15,16,1,112
2019-10-10 02:00:00,11,11,5,110
2019-10-10 03:00:00,8,8,3,342
2019-10-10 04:00:00,6,5,1,48
2019-10-10 05:00:00,2,3,1,34
2019-10-10 06:00:00,4,4,1,36
2019-10-10 07:00:00,5,5,1,16
2019-10-10 08:00:00,11,14,2,138
2019-10-10 09:00:00,47,59,16,862
2019-10-10 10:00:00,29,38,13,613
2019-10-10 11:00:00,35,39,11,935
2019-10-10 12:00:00,25,30,4,476
2019-10-10 13:00:00,37,45,16,686
2019-10-10 14:00:00,49,54,16,606
2019-10-10 15:00:00,74,81,18,1172
2019-10-10 16:00:00,50,44,13,670
2019-10-10 17:00:00,51,55,17,886
2019-10-10 18:00:00,48,54,12,760
2019-10-10 19:00:00,35,44,6,608
2019-10-10 20:00:00,34,40,8,464
2019-10-10 21:00:00,26,24,4,306
2019-10-10 22:00:00,37,42,6,590
2019-10-10 23:00:00,31,30,8,334
2019-10-11 00:00:00,16,17,0,260
2019-10-11 01:00:00,11,9,0,204
2019-10-11 02:00:00,3,4,1,66
2019-10-11 03:00:00,4,5,1,210
2019-10-11 04:00:00,2,2,1,70
2019-10-11 05:00:00,1,1,1,2
2019-10-11 06:00:00,3,3,0,50
2019-10-11 07:00:00,5,5,0,70
2019-10-11 08:00:00,17,19,3,296
2019-10-11 09:00:00,38,44,9,428
2019-10-11 10:00:00,38,36,11,509
2019-10-11 11:00:00,47,44,14,603
2019-10-11 12:00:00,31,28,6,690
2019-10-11 13:00:00,32,38,6,1110
2019-10-11 14:00:00,41,46,8,820
2019-10-11 15:00:00,50,56,21,1410
2019-10-11 16:00:00,58,63,11,1120
2019-10-11 17:00:00,43,44,11,392
2019-10-11 18:00:00,30,39,5,546
2019-10-11 19:00:00,32,39,7,678
2019-10-11 20:00:00,25,26,5,370
2019-10-11 21:00:00,23,24,8,338
2019-10-11 22:00:00,24,24,1,502
2019-10-11 23:00:00,17,15,3,154
2019-10-12 00:00:00,18,25,4,268
2019-10-12 01:00:00,10,9,4,172
2019-10-12 02:00:00,5,4,0,168
2019-10-12 03:00:00,5,5,3,18
2019-10-12 04:00:00,4,5,2,10
2019-10-12 05:00:00,12,11,9,90
2019-10-12 06:00:00,9,11,7,52
2019-10-12 07:00:00,7,8,4,62
2019-10-12 08:00:00,11,11,6,62
2019-10-12 09:00:00,18,18,11,98
2019-10-12 10:00:00,24,26,17,154
2019-10-12 11:00:00,29,31,16,266
2019-10-12 12:00:00,28,29,13,456
2019-10-12 13:00:00,26,26,12,380
2019-10-12 14:00:00,33,36,14,288
2019-10-12 15:00:00,23,20,8,601
2019-10-12 16:00:00,27,33,11,330
2019-10-12 17:00:00,27,29,2,450
2019-10-12 18:00:00,32,33,12,402
2019-10-12 19:00:00,31,36,10,594
2019-10-12 20:00:00,27,29,12,374
2019-10-12 21:00:00,25,27,4,428
2019-10-12 22:00:00,27,27,7,462
2019-10-12 23:00:00,25,24,4,344
2019-10-13 00:00:00,18,20,6,378
2019-10-13 01:00:00,10,11,2,248
2019-10-13 02:00:00,9,9,3,154
2019-10-13 03:00:00,8,9,2,100
2019-10-13 04:00:00,4,5,1,138
2019-10-13 05:00:00,4,3,1,200
2019-10-13 06:00:00,3,4,1,38
2019-10-13 07:00:00,4,3,2,156
2019-10-13 08:00:00,6,6,0,24
2019-10-13 09:00:00,11,12,4,384
2019-10-13 10:00:00,14,15,4,280
2019-10-13 11:00:00,13,12,4,124
2019-10-13 12:00:00,12,12,4,194
2019-10-13 13:00:00,16,21,4,256
2019-10-13 14:00:00,19,21,7,188
2019-10-13 15:00:00,16,14,2,281
2019-10-13 16:00:00,33,40,14,472
2019-10-13 17:00:00,20,21,5,192
2019-10-13 18:00:00,22,25,8,356
2019-10-13 19:00:00,24,26,3,300
2019-10-13 20:00:00,19,20,1,172
2019-10-13 21:00:00,21,24,6,186
2019-10-13 22:00:00,17,17,2,160
2019-10-13 23:00:00,19,18,2,216
2019-10-14 00:00:00,22,25,2,436
2019-10-14 01:00:00,13,9,0,306
2019-10-14 02:00:00,6,6,1,238
2019-10-14 03:00:00,4,3,1,90
2019-10-14 04:00:00,3,2,0,70
2019-10-14 05:00:00,1,0,0,10
2019-10-14 06:00:00,3,3,1,72
2019-10-14 07:00:00,7,9,2,110
2019-10-14 08:00:00,17,19,3,232
2019-10-14 09:00:00,39,47,11,566
2019-10-14 10:00:00,30,32,10,516
2019-10-14 11:00:00,46,48,19,690
2019-10-14 12:00:00,36,39,14,562
2019-10-14 13:00:00,38,43,14,586
2019-10-14 14:00:00,53,65,15,866
2019-10-14 15:00:00,63,63,16,1046
2019-10-14 16:00:00,67,71,10,1144
2019-10-14 17:00:00,59,76,14,1044
2019-10-14 18:00:00,40,38,9,605
2019-10-14 19:00:00,25,29,8,340
2019-10-14 20:00:00,32,32,6,438
2019-10-14 21:00:00,30,28,3,382
2019-10-14 22:00:00,34,35,10,332
2019-10-14 23:00:00,45,47,16,820
2019-10-15 00:00:00,55,59,23,736
2019-10-15 01:00:00,21,19,10,240
2019-10-15 02:00:00,17,14,4,158
2019-10-15 03:00:00,12,13,3,144
2019-10-15 04:00:00,7,8,1,104
2019-10-15 05:00:00,3,3,2,100
2019-10-15 06:00:00,10,10,5,26
2019-10-15 07:00:00,23,23,10,114
2019-10-15 08:00:00,24,26,5,190
2019-10-15 09:00:00,37,37,22,568
2019-10-15 10:00:00,44,44,14,502
2019-10-15 11:00:00,35,35,10,320
2019-10-15 12:00:00,32,36,14,332
2019-10-15 13:00:00,40,45,18,582
2019-10-15 14:00:00,54,59,13,810
2019-10-15 15:00:00,42,35,7,862
2019-10-15 16:00:00,42,46,13,554
2019-10-15 17:00:00,53,63,13,796
2019-10-15 18:00:00,36,27,5,344
2019-10-15 19:00:00,18,19,1,344
2019-10-15 20:00:00,28,36,2,383
2019-10-15 21:00:00,27,28,9,258
2019-10-15 22:00:00,34,34,7,382
2019-10-15 23:00:00,25,26,1,316
2019-10-16 00:00:00,24,26,5,834
2019-10-16 01:00:00,15,16,4,296
2019-10-16 02:00:00,14,15,4,318
2019-10-16 03:00:00,7,2,0,248
2019-10-16 04:00:00,4,3,0,108
2019-10-16 05:00:00,6,6,3,52
2019-10-16 06:00:00,2,2,0,58
2019-10-16 07:00:00,7,7,4,34
2019-10-16 08:00:00,23,26,6,280
2019-10-16 09:00:00,19,21,5,326
2019-10-16 10:00:00,42,48,9,696
2019-10-16 11:00:00,42,35,8,652
2019-10-16 12:00:00,19,18,5,280
2019-10-16 13:00:00,35,34,5,395
2019-10-16 14:00:00,43,43,12,598
2019-10-16 15:00:00,38,31,7,588
2019-10-16 16:00:00,50,50,13,1000
2019-10-16 17:00:00,34,28,8,654
2019-10-16 18:00:00,35,35,6,514
2019-10-16 19:00:00,33,35,10,634
2019-10-16 20:00:00,30,30,9,440
2019-10-16 21:00:00,27,29,8,466
2019-10-16 22:00:00,24,25,7,424
2019-10-16 23:00:00,23,24,3,462
2019-10-17 00:00:00,17,18,5,466
2019-10-17 01:00:00,7,8,2,140
2019-10-17 02:00:00,5,5,1,98
2019-10-17 03:00:00,3,4,1,68
2019-10-17 04:00:00,3,3,1,36
2019-10-17 05:00:00,3,3,2,12
2019-10-17 06:00:00,3,3,0,120
2019-10-17 07:00:00,7,7,0,112
2019-10-17 08:00:00,19,21,2,240
2019-10-17 09:00:00,32,33,4,394
2019-10-17 10:00:00,36,39,4,594
2019-10-17 11:00:00,19,16,3,322
2019-10-17 12:00:00,28,31,10,362
2019-10-17 13:00:00,38,44,9,412
2019-10-17 14:00:00,33,33,7,442
2019-10-17 15:00:00,39,43,13,767
2019-10-17 16:00:00,50,50,13,534
2019-10-17 17:00:00,31,31,3,714
2019-10-17 18:00:00,30,32,1,310
2019-10-17 19:00:00,25,24,5,280
2019-10-17 20:00:00,31,35,8,436
2019-10-17 21:00:00,25,29,6,288
2019-10-17 22:00:00,28,25,1,318
2019-10-17 23:00:00,19,22,3,264
2019-10-18 00:00:00,14,15,1,472
2019-10-18 01:00:00,8,7,1,227
2019-10-18 02:00:00,5,6,1,116
2019-10-18 03:00:00,6,6,0,72
2019-10-18 04:00:00,2,2,0,130
2019-10-18 05:00:00,0,0,0,0
2019-10-18 06:00:00,5,6,1,88
2019-10-18 07:00:00,8,8,1,76
2019-10-18 08:00:00,16,17,2,184
2019-10-18 09:00:00,27,29,4,324
2019-10-18 10:00:00,36,41,14,464
2019-10-18 11:00:00,28,24,7,278
2019-10-18 12:00:00,23,25,4,340
2019-10-18 13:00:00,30,33,6,438
2019-10-18 14:00:00,40,43,9,658
2019-10-18 15:00:00,36,36,5,598
2019-10-18 16:00:00,40,48,13,788
2019-10-18 17:00:00,52,48,18,675
2019-10-18 18:00:00,28,28,9,481
2019-10-18 19:00:00,29,31,7,404
2019-10-18 20:00:00,23,22,7,302
2019-10-18 21:00:00,20,23,4,404
2019-10-18 22:00:00,17,12,3,308
2019-10-18 23:00:00,26,28,6,314
2019-10-19 00:00:00,16,17,4,242
2019-10-19 01:00:00,16,16,3,294
2019-10-19 02:00:00,10,11,3,262
2019-10-19 03:00:00,5,5,1,82
2019-10-19 04:00:00,3,2,1,10
2019-10-19 05:00:00,0,0,0,0
2019-10-19 06:00:00,2,2,1,46
2019-10-19 07:00:00,5,5,2,44
2019-10-19 08:00:00,6,5,1,62
2019-10-19 09:00:00,9,8,1,162
2019-10-19 10:00:00,13,12,2,112
2019-10-19 11:00:00,12,12,2,106
2019-10-19 12:00:00,18,18,5,210
2019-10-19 13:00:00,11,11,2,150
2019-10-19 14:00:00,17,22,6,274
2019-10-19 15:00:00,18,19,3,188
2019-10-19 16:00:00,21,26,9,437
2019-10-19 17:00:00,14,12,4,190
2019-10-19 18:00:00,10,9,4,144
2019-10-19 19:00:00,16,14,1,272
2019-10-19 20:00:00,13,12,1,108
2019-10-19 21:00:00,17,20,3,222
2019-10-19 22:00:00,16,17,2,150
2019-10-19 23:00:00,16,14,2,250
2019-10-20 00:00:00,16,22,3,416
2019-10-20 01:00:00,12,12,0,222
2019-10-20 02:00:00,5,4,1,182
2019-10-20 03:00:00,1,1,1,2
2019-10-20 04:00:00,1,1,0,8
2019-10-20 05:00:00,2,2,2,4
2019-10-20 06:00:00,2,2,0,10
2019-10-20 07:00:00,2,3,1,40
2019-10-20 08:00:00,4,4,0,24
2019-10-20 09:00:00,6,6,2,64
2019-10-20 10:00:00,9,7,3,133
2019-10-20 11:00:00,10,11,2,194
2019-10-20 12:00:00,18,22,2,210
2019-10-20 13:00:00,22,25,6,472
2019-10-20 14:00:00,22,25,2,490
